year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius,variant,label,seed
198,2177,1768,20,0.011312,0.03268,0.091743,19,218,17,389,0.287582,95.0,95.0,9500.0,9500.0,29.0,0.305263,0.694737,0.498698,16.0,0.001684,9405.0,64.0,6.96875,0.435547,100.0,1.0,1.0,0.096693,1,0.25,0,0.157301,0.091497,0.676375,0.981448,33.333333,1.414214,full_behavior_bundle,Full behavior bundle,42
199,2178,1778,27,0.015186,0.04419,0.122172,17,221,19,389,0.276596,94.0,94.0,9400.0,9400.0,26.252632,0.279283,0.720717,0.498026,16.0,0.001702,9306.0,64.0,7.736842,0.483553,100.0,1.0,1.0,0.096653,1,0.25,0,0.159212,0.091032,0.674654,0.973795,47.032258,1.414214,full_behavior_bundle,Full behavior bundle,42
200,2179,1771,20,0.011293,0.032841,0.088889,27,225,18,385,0.261084,87.0,87.0,8700.0,8700.0,27.5,0.316092,0.683908,0.480114,16.0,0.001839,8613.0,64.0,7.0,0.4375,100.0,1.0,1.0,0.096653,1,0.25,1,0.159918,0.090987,0.674488,0.977414,40.0,1.414214,full_behavior_bundle,Full behavior bundle,42
201,2180,1773,22,0.012408,0.035889,0.1,20,220,22,377,0.282219,107.0,107.0,10700.0,10700.0,26.166667,0.244548,0.755452,0.5,16.0,0.001495,10593.0,64.0,7.824074,0.489005,100.0,1.0,1.0,0.096653,1,0.25,0,0.159505,0.09025,0.671753,0.977337,40.333333,1.414214,full_behavior_bundle,Full behavior bundle,42
202,2181,1788,28,0.01566,0.045827,0.124444,13,225,21,375,0.263502,103.0,103.0,10300.0,10300.0,26.557692,0.257842,0.742158,0.5,16.0,0.001553,10197.0,64.0,7.548077,0.471755,100.0,1.0,1.0,0.096533,1,0.25,0,0.161443,0.08997,0.670709,0.974672,46.117647,1.414214,full_behavior_bundle,Full behavior bundle,42
203,2182,1792,18,0.010045,0.029703,0.081818,14,220,20,375,0.273927,99.0,99.0,9900.0,9900.0,27.54,0.278182,0.721818,0.499375,16.0,0.001616,9801.0,64.0,7.31,0.456875,100.0,1.0,1.0,0.096347,1,0.25,0,0.161735,0.089521,0.669031,0.982019,32.4,1.414214,full_behavior_bundle,Full behavior bundle,42
204,2183,1793,27,0.015059,0.044118,0.121622,26,222,21,373,0.27451,107.0,107.0,10700.0,10700.0,25.981481,0.242818,0.757182,0.5,16.0,0.001495,10593.0,64.0,7.518519,0.469907,100.0,1.0,1.0,0.096453,1,0.25,0,0.161579,0.08888,0.666633,0.972031,50.275862,1.414214,full_behavior_bundle,Full behavior bundle,42
205,2184,1795,22,0.012256,0.036244,0.099099,20,222,18,374,0.268534,100.0,100.0,10000.0,10000.0,27.306931,0.273069,0.726931,0.500619,16.0,0.0016,9900.0,64.0,7.49505,0.468441,100.0,1.0,1.0,0.09636,1,0.25,0,0.161662,0.088616,0.665643,0.975487,44.0,1.414214,full_behavior_bundle,Full behavior bundle,42
206,2185,1792,18,0.010045,0.03,0.082949,21,217,20,370,0.276667,101.0,101.0,10100.0,10100.0,28.254902,0.279752,0.720248,0.497549,16.0,0.001584,9999.0,64.0,7.754902,0.484681,100.0,1.0,1.0,0.096347,1,0.25,0,0.162216,0.088012,0.663372,0.979911,36.0,1.414214,full_behavior_bundle,Full behavior bundle,42
207,2186,1785,15,0.008403,0.024752,0.070093,22,214,19,365,0.293729,111.0,111.0,11100.0,11100.0,29.392857,0.264801,0.735199,0.5,16.0,0.001441,10989.0,64.0,7.044643,0.44029,100.0,1.0,1.0,0.0964,1,0.25,0,0.162138,0.087714,0.662246,0.983193,30.0,1.414214,full_behavior_bundle,Full behavior bundle,42
208,2187,1785,28,0.015686,0.046205,0.12844,28,218,20,372,0.280528,102.0,102.0,10200.0,10200.0,28.174757,0.276223,0.723777,0.495146,16.0,0.001569,10098.0,64.0,7.475728,0.467233,100.0,1.0,1.0,0.096573,1,0.25,0,0.163403,0.086711,0.658447,0.972789,49.0,1.414214,full_behavior_bundle,Full behavior bundle,42
209,2188,1775,17,0.009577,0.028007,0.076923,27,221,16,369,0.271829,95.0,95.0,9500.0,9500.0,26.25,0.276316,0.723684,0.488281,16.0,0.001684,9405.0,64.0,7.364583,0.460286,100.0,1.0,1.0,0.09656,1,0.25,0,0.164792,0.086202,0.656515,0.980845,34.0,1.414214,full_behavior_bundle,Full behavior bundle,42
210,2189,1781,32,0.017967,0.053245,0.150943,26,212,16,364,0.294509,99.0,99.0,9900.0,9900.0,27.58,0.278586,0.721414,0.491875,16.0,0.001616,9801.0,64.0,7.55,0.471875,100.0,1.0,1.0,0.09668,1,0.25,0,0.166248,0.086035,0.655876,0.97354,48.761905,1.414214,full_behavior_bundle,Full behavior bundle,42
211,2190,1784,26,0.014574,0.043046,0.122066,23,213,20,361,0.294702,110.0,110.0,11000.0,11000.0,33.981982,0.308927,0.691073,0.489865,16.0,0.001455,10890.0,64.0,7.666667,0.479167,100.0,1.0,1.0,0.09656,1,0.25,0,0.167363,0.085185,0.652629,0.970852,52.0,1.414214,full_behavior_bundle,Full behavior bundle,42
212,2191,1783,24,0.01346,0.039867,0.114833,25,209,17,356,0.305648,112.0,112.0,11200.0,11200.0,32.99115,0.294564,0.705436,0.490044,16.0,0.001429,11088.0,64.0,7.460177,0.466261,100.0,1.0,1.0,0.096547,1,0.25,0,0.169289,0.083926,0.647789,0.975229,44.307692,1.414214,full_behavior_bundle,Full behavior bundle,42
213,2192,1774,21,0.011838,0.034202,0.099526,30,211,18,354,0.312704,124.0,124.0,12400.0,12400.0,35.952,0.289935,0.710065,0.49,16.0,0.00129,12276.0,64.0,7.648,0.478,100.0,1.0,1.0,0.096627,1,0.25,0,0.170316,0.083146,0.644769,0.976325,42.0,1.414214,full_behavior_bundle,Full behavior bundle,42
214,2193,1778,32,0.017998,0.052805,0.153846,28,208,16,353,0.313531,115.0,115.0,11500.0,11500.0,35.931034,0.312444,0.687556,0.490302,16.0,0.001391,11385.0,64.0,7.525862,0.470366,100.0,1.0,1.0,0.09672,1,0.25,0,0.171375,0.08246,0.642106,0.970121,53.894737,1.414214,full_behavior_bundle,Full behavior bundle,42
215,2194,1766,17,0.009626,0.027687,0.08134,29,209,18,353,0.319218,121.0,121.0,12100.0,12100.0,36.770492,0.303888,0.696112,0.49334,16.0,0.001322,11979.0,64.0,7.180328,0.44877,100.0,1.0,1.0,0.09668,1,0.25,0,0.170889,0.081745,0.639315,0.980747,34.0,1.414214,full_behavior_bundle,Full behavior bundle,42
216,2195,1759,23,0.013076,0.037582,0.109524,30,210,20,350,0.313725,130.0,130.0,13000.0,13000.0,37.679389,0.289841,0.710159,0.5,16.0,0.001231,12870.0,64.0,7.70229,0.481393,100.0,1.0,1.0,0.096853,1,0.25,1,0.172233,0.081047,0.63658,0.976024,42.32,1.414214,full_behavior_bundle,Full behavior bundle,42
217,2196,1762,24,0.013621,0.038647,0.117647,21,204,16,346,0.342995,140.0,140.0,14000.0,14000.0,45.078014,0.321986,0.678014,0.493794,16.0,0.001143,13860.0,64.0,7.560284,0.472518,100.0,1.0,1.0,0.096827,1,0.25,0,0.173848,0.080658,0.635049,0.97692,41.142857,1.414214,full_behavior_bundle,Full behavior bundle,42
218,2197,1762,26,0.014756,0.041667,0.12381,26,210,19,349,0.326923,141.0,141.0,14100.0,14100.0,44.239437,0.313755,0.686245,0.493838,16.0,0.001135,13959.0,64.0,7.091549,0.443222,100.0,1.0,1.0,0.096853,1,0.25,0,0.174224,0.080444,0.63421,0.972671,48.285714,1.414214,full_behavior_bundle,Full behavior bundle,42
219,2198,1756,21,0.011959,0.033816,0.1,27,210,17,350,0.323671,135.0,135.0,13500.0,13500.0,42.808824,0.317102,0.682898,0.491268,16.0,0.001185,13365.0,64.0,7.985294,0.499081,100.0,1.0,1.0,0.096867,1,0.25,0,0.175176,0.079739,0.631424,0.976082,42.0,1.414214,full_behavior_bundle,Full behavior bundle,42
220,2199,1758,17,0.00967,0.027553,0.082927,15,205,16,354,0.335494,136.0,136.0,13600.0,13600.0,45.124088,0.331795,0.668205,0.498175,16.0,0.001176,13464.0,64.0,7.182482,0.448905,100.0,1.0,1.0,0.096787,1,0.25,0,0.175951,0.079489,0.630433,0.982801,30.421053,1.414214,full_behavior_bundle,Full behavior bundle,42
221,2200,1756,22,0.012528,0.035714,0.10628,24,207,18,359,0.327922,132.0,132.0,13200.0,13200.0,43.368421,0.328549,0.671451,0.493891,16.0,0.001212,13068.0,64.0,7.969925,0.49812,100.0,1.0,1.0,0.09688,1,0.25,0,0.176774,0.078736,0.627439,0.977117,40.333333,1.414214,full_behavior_bundle,Full behavior bundle,42
222,2201,1748,17,0.009725,0.027419,0.083333,25,204,19,361,0.341935,139.0,139.0,13900.0,13900.0,43.257143,0.311202,0.688798,0.499107,16.0,0.001151,13761.0,64.0,7.664286,0.479018,100.0,1.0,1.0,0.09692,1,0.25,0,0.177185,0.078402,0.626107,0.982703,30.421053,1.414214,full_behavior_bundle,Full behavior bundle,42
223,2202,1740,21,0.012069,0.0336,0.101942,29,206,19,356,0.3408,140.0,140.0,14000.0,14000.0,43.687943,0.312057,0.687943,0.495567,16.0,0.001143,13860.0,64.0,7.446809,0.465426,100.0,1.0,1.0,0.09708,1,0.25,0,0.178935,0.077829,0.623817,0.980022,35.28,1.414214,full_behavior_bundle,Full behavior bundle,42
224,2203,1748,32,0.018307,0.051447,0.151659,24,211,20,364,0.321543,131.0,131.0,13100.0,13100.0,36.257576,0.276775,0.723225,0.5,16.0,0.001221,12969.0,64.0,7.856061,0.491004,100.0,1.0,1.0,0.09712,1,0.25,0,0.181245,0.077933,0.62423,0.965604,60.235294,1.414214,full_behavior_bundle,Full behavior bundle,42
225,2204,1745,19,0.010888,0.031353,0.090909,22,209,20,365,0.310231,117.0,117.0,11700.0,11700.0,32.355932,0.276546,0.723454,0.5,16.0,0.001368,11583.0,64.0,7.279661,0.454979,100.0,1.0,1.0,0.096987,1,0.25,0,0.181173,0.077919,0.624174,0.982325,31.391304,1.414214,full_behavior_bundle,Full behavior bundle,42
226,2205,1743,21,0.012048,0.034768,0.10396,23,202,20,363,0.331126,124.0,124.0,12400.0,12400.0,34.944,0.281806,0.718194,0.5,16.0,0.00129,12276.0,64.0,7.76,0.485,100.0,1.0,1.0,0.09704,1,0.25,0,0.181241,0.077589,0.622851,0.980056,35.28,1.414214,full_behavior_bundle,Full behavior bundle,42
227,2206,1743,26,0.014917,0.043333,0.128079,26,203,18,363,0.323333,115.0,115.0,11500.0,11500.0,32.948276,0.286507,0.713493,0.5,16.0,0.001391,11385.0,64.0,7.525862,0.470366,100.0,1.0,1.0,0.097107,1,0.25,0,0.181165,0.077154,0.621103,0.972373,48.285714,1.414214,full_behavior_bundle,Full behavior bundle,42
228,2207,1741,19,0.010913,0.030844,0.092683,21,205,17,364,0.334416,126.0,126.0,12600.0,12600.0,39.385827,0.312586,0.687414,0.502461,16.0,0.00127,12474.0,64.0,7.023622,0.438976,100.0,1.0,1.0,0.09704,1,0.25,0,0.181904,0.0766,0.618868,0.98035,34.380952,1.414214,full_behavior_bundle,Full behavior bundle,42
229,2208,1736,25,0.014401,0.040193,0.120192,30,208,18,365,0.33119,130.0,130.0,13000.0,13000.0,40.778626,0.313682,0.686318,0.500477,16.0,0.001231,12870.0,64.0,7.259542,0.453721,100.0,1.0,1.0,0.097187,1,0.25,0,0.182057,0.076029,0.616559,0.975438,43.103448,1.414214,full_behavior_bundle,Full behavior bundle,42
230,2209,1741,22,0.012636,0.035032,0.103286,17,213,20,368,0.321656,130.0,130.0,13000.0,13000.0,46.656489,0.358896,0.641104,0.49666,16.0,0.001231,12870.0,64.0,7.870229,0.491889,100.0,1.0,1.0,0.09708,1,0.25,0,0.183032,0.075689,0.615178,0.97692,40.333333,1.414214,full_behavior_bundle,Full behavior bundle,42
231,2210,1741,26,0.014934,0.0416,0.124402,26,209,17,366,0.3312,128.0,128.0,12800.0,12800.0,45.79845,0.3578,0.6422,0.492248,16.0,0.00125,12672.0,64.0,7.162791,0.447674,100.0,1.0,1.0,0.097133,1,0.25,0,0.182242,0.075124,0.612878,0.972341,48.285714,1.414214,full_behavior_bundle,Full behavior bundle,42
232,2211,1750,23,0.013143,0.036278,0.11165,14,206,19,358,0.350158,152.0,152.0,15200.0,15200.0,45.333333,0.298246,0.701754,0.500817,16.0,0.001053,15048.0,64.0,7.320261,0.457516,100.0,1.0,1.0,0.096973,1,0.25,0,0.183114,0.075208,0.61322,0.975901,42.32,1.414214,full_behavior_bundle,Full behavior bundle,42
233,2212,1746,17,0.009737,0.026899,0.078341,21,217,22,362,0.313291,144.0,144.0,14400.0,14400.0,42.758621,0.296935,0.703065,0.500431,16.0,0.001111,14256.0,64.0,7.62069,0.476293,100.0,1.0,1.0,0.096947,1,0.25,0,0.183425,0.074872,0.61185,0.980527,34.0,1.414214,full_behavior_bundle,Full behavior bundle,42
234,2213,1749,25,0.014294,0.039308,0.114679,22,218,16,357,0.314465,134.0,134.0,13400.0,13400.0,41.62963,0.310669,0.689331,0.5,16.0,0.001194,13266.0,64.0,7.222222,0.451389,100.0,1.0,1.0,0.097013,1,0.25,0,0.183907,0.074364,0.609769,0.973608,46.296296,1.414214,full_behavior_bundle,Full behavior bundle,42
235,2214,1753,24,0.013691,0.037915,0.114286,20,210,19,357,0.336493,149.0,149.0,14900.0,14900.0,44.2,0.296644,0.703356,0.50125,16.0,0.001074,14751.0,64.0,7.173333,0.448333,100.0,1.0,1.0,0.096947,1,0.25,0,0.185278,0.074244,0.609279,0.974805,44.307692,1.414214,full_behavior_bundle,Full behavior bundle,42
236,2215,1757,25,0.014229,0.039124,0.116279,21,215,22,362,0.327074,147.0,147.0,14700.0,14700.0,42.378378,0.288288,0.711712,0.500845,16.0,0.001088,14553.0,64.0,7.533784,0.470861,100.0,1.0,1.0,0.096907,1,0.25,0,0.185533,0.073963,0.608126,0.973728,46.296296,1.414214,full_behavior_bundle,Full behavior bundle,42
237,2216,1765,25,0.014164,0.038941,0.114155,17,219,19,364,0.317757,139.0,139.0,13900.0,13900.0,42.342857,0.304625,0.695375,0.5,16.0,0.001151,13761.0,64.0,7.642857,0.477679,100.0,1.0,1.0,0.0968,1,0.25,0,0.18506,0.073898,0.607856,0.975841,43.103448,1.414214,full_behavior_bundle,Full behavior bundle,42
238,2217,1761,18,0.010221,0.028169,0.083721,22,215,22,363,0.327074,148.0,148.0,14800.0,14800.0,39.463087,0.266642,0.733358,0.5,16.0,0.001081,14652.0,64.0,7.543624,0.471477,100.0,1.0,1.0,0.09676,1,0.25,0,0.185028,0.073547,0.606413,0.981702,32.4,1.414214,full_behavior_bundle,Full behavior bundle,42
239,2218,1761,22,0.012493,0.0347,0.107843,22,204,19,345,0.356467,162.0,162.0,16200.0,16200.0,41.153374,0.254033,0.745967,0.5,16.0,0.000988,16038.0,64.0,7.092025,0.443252,100.0,1.0,1.0,0.096813,1,0.25,1,0.185108,0.073472,0.606101,0.977182,40.333333,1.414214,full_behavior_bundle,Full behavior bundle,42
240,2219,1759,23,0.013076,0.036508,0.109524,25,210,18,342,0.333333,155.0,155.0,15500.0,15500.0,42.115385,0.271712,0.728288,0.500801,16.0,0.001032,15345.0,64.0,7.198718,0.44992,100.0,1.0,1.0,0.096853,1,0.25,0,0.185866,0.072788,0.603275,0.976024,42.32,1.414214,full_behavior_bundle,Full behavior bundle,42
