year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius,variant,label,seed
69,2048,1446,0,0.0,0.0,0.0,38,0,0,1,1.0,340.0,340.0,102000.0,102000.0,36.692082,0.107918,0.892082,0.002383,16.0,0.000157,101660.0,512.0,15.067449,0.941716,300.0,1.0,1.0,0.10072,1,0.12,0,0.014084,0.606053,1.740766,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
70,2049,1402,0,0.0,0.0,0.0,44,0,0,1,1.0,307.0,307.0,92100.0,92100.0,32.883117,0.107111,0.892889,0.002435,16.0,0.000174,91793.0,512.0,15.051948,0.940747,300.0,1.0,1.0,0.101307,1,0.12,1,0.0171,0.590209,1.717861,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
71,2050,1362,0,0.0,0.0,0.0,40,0,0,1,1.0,266.0,266.0,79800.0,79800.0,28.224719,0.106108,0.893892,0.001404,16.0,0.000201,79534.0,512.0,15.138577,0.946161,300.0,1.0,1.0,0.10184,1,0.12,1,0.019264,0.57947,1.70216,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
72,2051,1331,0,0.0,0.0,0.0,31,0,0,0,1.0,235.0,235.0,70500.0,70500.0,24.720339,0.105193,0.894807,0.002648,16.0,0.000227,70265.0,512.0,15.118644,0.944915,300.0,1.0,1.0,0.102253,1,0.12,0,0.01849,0.577018,1.698555,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
73,2052,1293,0,0.0,0.0,0.0,38,0,0,0,1.0,211.0,211.0,63300.0,63300.0,21.669811,0.102701,0.897299,0.002064,16.0,0.000253,63089.0,512.0,15.150943,0.946934,300.0,1.0,1.0,0.10276,1,0.12,0,0.018604,0.568492,1.68596,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
74,2053,1261,0,0.0,0.0,0.0,32,0,0,0,1.0,186.0,186.0,55800.0,55800.0,18.973262,0.102007,0.897993,0.00234,16.0,0.000287,55614.0,512.0,15.149733,0.946858,300.0,1.0,1.0,0.103187,1,0.12,0,0.017904,0.558004,1.670336,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
75,2054,1229,0,0.0,0.0,0.0,32,0,0,0,1.0,163.0,163.0,48900.0,48900.0,17.146341,0.105192,0.894808,0.002668,16.0,0.000327,48737.0,512.0,15.268293,0.954268,300.0,1.0,1.0,0.103613,1,0.12,0,0.01935,0.555283,1.666258,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
76,2055,1191,0,0.0,0.0,0.0,38,0,0,0,1.0,147.0,147.0,44100.0,44100.0,15.594595,0.106086,0.893914,0.003378,16.0,0.000363,43953.0,512.0,15.27027,0.954392,300.0,1.0,1.0,0.10412,1,0.12,0,0.019265,0.545617,1.651691,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
77,2056,1166,0,0.0,0.0,0.0,25,0,0,0,1.0,128.0,128.0,38400.0,38400.0,13.612403,0.106347,0.893653,0.001938,16.0,0.000417,38272.0,512.0,15.232558,0.952035,300.0,1.0,1.0,0.104453,1,0.12,0,0.019007,0.54102,1.644719,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
78,2057,1125,0,0.0,0.0,0.0,41,0,0,0,1.0,107.0,107.0,32100.0,32100.0,12.037037,0.112496,0.887504,0.001736,16.0,0.000498,31993.0,512.0,15.675926,0.979745,300.0,1.0,1.0,0.105,1,0.12,0,0.019809,0.537394,1.639198,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
79,2058,1095,0,0.0,0.0,0.0,30,0,0,0,1.0,85.0,85.0,25500.0,25500.0,10.162791,0.119562,0.880438,0.002907,16.0,0.000627,25415.0,512.0,15.569767,0.97311,300.0,1.0,1.0,0.1054,1,0.12,0,0.015287,0.527408,1.623896,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
80,2059,1047,0,0.0,0.0,0.0,48,0,0,0,1.0,76.0,76.0,22800.0,22800.0,9.87013,0.12987,0.87013,0.002435,16.0,0.000702,22724.0,512.0,15.506494,0.969156,300.0,1.0,1.0,0.10604,1,0.12,0,0.018356,0.520762,1.613633,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
81,2060,1022,0,0.0,0.0,0.0,25,0,0,0,1.0,60.0,60.0,18000.0,18000.0,7.344262,0.122404,0.877596,0.001025,16.0,0.000889,17940.0,512.0,15.639344,0.977459,300.0,1.0,1.0,0.106373,1,0.12,0,0.016577,0.512158,1.600247,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
82,2061,987,0,0.0,0.0,0.0,35,0,0,0,1.0,48.0,48.0,14400.0,14400.0,5.959184,0.12415,0.87585,0.002551,16.0,0.001111,14352.0,512.0,15.693878,0.980867,300.0,1.0,1.0,0.10684,1,0.12,0,0.016943,0.506166,1.590858,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
83,2062,950,0,0.0,0.0,0.0,37,0,0,0,1.0,38.0,38.0,11400.0,11400.0,4.923077,0.129555,0.870445,0.003205,16.0,0.001404,11362.0,512.0,15.538462,0.971154,300.0,1.0,1.0,0.107333,1,0.12,0,0.015112,0.504891,1.588854,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
84,2063,914,0,0.0,0.0,0.0,36,0,0,0,1.0,30.0,30.0,9000.0,9000.0,3.483871,0.116129,0.883871,0.004032,16.0,0.001778,8970.0,512.0,15.451613,0.965726,300.0,1.0,1.0,0.107813,1,0.12,0,0.017169,0.499092,1.579703,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
85,2064,869,0,0.0,0.0,0.0,45,0,0,0,1.0,24.0,24.0,7200.0,7200.0,2.8,0.116667,0.883333,0.0025,16.0,0.002222,7176.0,512.0,15.44,0.965,300.0,1.0,1.0,0.108413,1,0.12,0,0.017545,0.496173,1.575076,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
86,2065,834,0,0.0,0.0,0.0,35,0,0,0,1.0,21.0,21.0,6300.0,6300.0,2.272727,0.108225,0.891775,0.002841,16.0,0.00254,6279.0,512.0,15.590909,0.974432,300.0,1.0,1.0,0.10888,1,0.12,0,0.018587,0.48895,1.563569,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
87,2066,807,0,0.0,0.0,0.0,27,0,0,0,1.0,14.0,14.0,4200.0,4200.0,1.733333,0.12381,0.87619,0.0,16.0,0.00381,4186.0,512.0,16.0,1.0,300.0,1.0,1.0,0.10924,1,0.12,0,0.01981,0.481548,1.55169,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
88,2067,773,0,0.0,0.0,0.0,34,0,0,0,1.0,11.0,11.0,3300.0,3300.0,1.333333,0.121212,0.878788,0.0,16.0,0.004848,3289.0,512.0,16.0,1.0,300.0,1.0,1.0,0.109693,1,0.12,0,0.02261,0.471038,1.534662,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
89,2068,748,0,0.0,0.0,0.0,25,0,0,0,1.0,5.0,5.0,1500.0,1500.0,0.333333,0.066667,0.933333,0.0,16.0,0.010667,1495.0,512.0,16.0,1.0,300.0,1.0,1.0,0.110027,1,0.12,0,0.025593,0.465631,1.52583,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
90,2069,715,0,0.0,0.0,0.0,33,0,0,0,1.0,4.0,4.0,1200.0,1200.0,0.4,0.1,0.9,0.0,16.0,0.013333,1196.0,512.0,16.0,1.0,300.0,1.0,1.0,0.110467,1,0.12,0,0.021049,0.462102,1.520036,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
91,2070,675,0,0.0,0.0,0.0,40,0,0,0,1.0,3.0,3.0,900.0,900.0,0.0,0.0,1.0,0.0,16.0,0.017778,897.0,512.0,16.0,1.0,300.0,1.0,1.0,0.111,1,0.12,0,0.018621,0.458464,1.514041,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
92,2071,650,0,0.0,0.0,0.0,25,0,0,0,1.0,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,16.0,0.053333,299.0,299.0,16.0,1.0,300.0,1.0,1.0,0.111333,1,0.12,0,0.012792,0.451416,1.502359,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
93,2072,619,0,0.0,0.0,0.0,31,0,0,0,1.0,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,16.0,0.053333,299.0,299.0,16.0,1.0,300.0,1.0,1.0,0.111747,1,0.12,0,0.01221,0.442449,1.487363,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
94,2073,584,0,0.0,0.0,0.0,35,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.112213,1,0.12,0,0.009032,0.441534,1.485823,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
95,2074,566,0,0.0,0.0,0.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.112453,1,0.12,0,0.009625,0.438809,1.481231,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
96,2075,535,0,0.0,0.0,0.0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.112867,1,0.12,0,0.00897,0.434931,1.474671,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
97,2076,508,0,0.0,0.0,0.0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.113227,1,0.12,0,0.016694,0.429138,1.464817,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
98,2077,481,0,0.0,0.0,0.0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.113587,1,0.12,0,0.015301,0.427606,1.4622,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
99,2078,449,0,0.0,0.0,0.0,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.114013,1,0.12,0,0.018184,0.429705,1.465785,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
100,2079,420,0,0.0,0.0,0.0,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.1144,1,0.12,0,0.016073,0.431471,1.468793,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
101,2080,391,0,0.0,0.0,0.0,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.114787,1,0.12,0,0.019478,0.428949,1.464496,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
102,2081,362,0,0.0,0.0,0.0,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.115173,1,0.12,0,0.021057,0.422096,1.452749,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
103,2082,335,0,0.0,0.0,0.0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.115533,1,0.12,0,0.020969,0.419046,1.447492,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
104,2083,312,0,0.0,0.0,0.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11584,1,0.12,0,0.021931,0.416467,1.443029,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
105,2084,277,0,0.0,0.0,0.0,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.116307,1,0.12,0,0.014701,0.415177,1.440792,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
106,2085,258,0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11656,1,0.12,0,0.014421,0.414635,1.439853,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
107,2086,228,0,0.0,0.0,0.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11696,1,0.12,0,0.012198,0.416233,1.442624,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
108,2087,205,0,0.0,0.0,0.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.117267,1,0.12,0,0.011381,0.418685,1.446867,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
109,2088,186,0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11752,1,0.12,0,0.011346,0.41802,1.445718,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
110,2089,168,0,0.0,0.0,0.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11776,1,0.12,0,0.009302,0.421698,1.452063,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
111,2090,153,0,0.0,0.0,0.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11796,1,0.12,0,0.028171,0.415228,1.440882,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
112,2091,140,0,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.118133,1,0.12,0,0.03491,0.413576,1.438012,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
113,2092,121,0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.118387,1,0.12,0,0.022757,0.418092,1.445842,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
114,2093,111,0,0.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11852,1,0.12,0,0.022962,0.413414,1.437731,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
115,2094,98,0,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.118693,1,0.12,0,0.033244,0.399278,1.412936,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
116,2095,84,0,0.0,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11888,1,0.12,0,0.032654,0.415717,1.44173,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
117,2096,72,0,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11904,1,0.12,0,0.05468,0.397366,1.409549,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
118,2097,60,0,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.1192,1,0.12,0,0.033306,0.388221,1.393235,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
119,2098,47,0,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119373,1,0.12,0,0.01673,0.360331,1.342258,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
120,2099,44,0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119413,1,0.12,0,0.018287,0.363959,1.348998,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
121,2100,37,0,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119507,1,0.12,0,0.055504,0.349847,1.322586,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
122,2101,28,0,0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119627,1,0.12,0,0.073365,0.355092,1.332463,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
123,2102,23,0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119693,1,0.12,0,0.078432,0.327778,1.280192,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
124,2103,20,0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119733,1,0.12,0,0.100772,0.315004,1.254999,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
125,2104,17,0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119773,1,0.12,0,0.103394,0.325335,1.275412,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
126,2105,15,0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.1198,1,0.12,0,0.133025,0.328451,1.281506,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
127,2106,12,0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11984,1,0.12,0,0.192928,0.35239,1.327385,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
128,2107,7,0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119907,1,0.12,0,0.184713,0.30048,1.225725,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
129,2108,7,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119907,1,0.12,0,0.184713,0.30048,1.225725,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
130,2109,6,0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11992,1,0.12,0,0.129897,0.315607,1.256198,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
131,2110,5,0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119933,1,0.12,0,0.047119,0.258843,1.137635,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
132,2111,4,0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119947,1,0.12,0,0.196564,0.14096,0.839524,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
133,2112,4,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119947,1,0.12,0,0.196564,0.14096,0.839524,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
134,2113,3,0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11996,1,0.12,0,0.16983,0.177891,0.943109,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
135,2114,3,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11996,1,0.12,0,0.16983,0.177891,0.943109,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
136,2115,3,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11996,1,0.12,0,0.16983,0.177891,0.943109,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
137,2116,3,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.11996,1,0.12,0,0.16983,0.177891,0.943109,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
138,2117,2,0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119973,1,0.12,0,0.179894,0.167806,0.915985,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
139,2118,1,0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119987,1,0.12,0,0.542239,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
140,2119,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119987,1,0.12,0,0.542239,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
141,2120,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119987,1,0.12,0,0.542239,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
142,2121,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119987,1,0.12,0,0.542239,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
143,2122,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119987,1,0.12,0,0.542239,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
144,2123,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119987,1,0.12,0,0.542239,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
145,2124,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119987,1,0.12,0,0.542239,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
146,2125,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.119987,1,0.12,0,0.542239,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
147,2126,0,0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
148,2127,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
149,2128,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
150,2129,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
151,2130,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
